model,arm,phase3_type,image_idx,y_true,k_corr,phase1_l2,phase1_queries,winning_corruption,best_l2,final_l2,IR_phase3,n_gens,queries_phase3,p1_jpeg,p1_blur,p1_brightness,p1_contrast,p1_inversion,p1_hue_shift,p1_posterize,p1_fractal_random,p1_low_freq_rand
standard,C_full,pixel,124,6,7,1.2943285817323285,307,blur,1.1986677681526055,1.1986677681526055,0.07390767300501905,18,1219,1.7903139543761246,1.2943285817323285,16.185925758061146,4.397224417332773,,,7.118282345443923,3.4394424021335204,6.862518375344746
standard,E_rand,random_sub,124,6,7,1.2943285817323285,307,blur,1.2938999938573534,1.2938999938573537,0.000331127567623822,22,1220,1.7903139543761246,1.2943285817323285,16.185925758061146,4.397224417332773,,,7.118282345443923,3.4394424021335204,6.862518375344746
standard,E_corr,corrupt_sub,124,6,7,1.2943285817323285,307,blur,1.2306918570008276,1.231314193586802,0.0491658189656366,15,1216,1.7903139543761246,1.2943285817323285,16.185925758061146,4.397224417332773,,,7.118282345443923,3.4394424021335204,6.862518375344746
robust,C_full,pixel,124,6,8,2.618426109459216,358,blur,2.6169446004937518,2.6176921778033657,0.0005658013262669607,16,1168,3.2467013220825436,2.618426109459216,10.257828082041911,3.1140445510282597,3.1139532400655914,,11.408099392478704,7.399972718747301,10.964475268294873
robust,E_rand,random_sub,124,6,8,2.618426109459216,358,blur,2.617330893797662,2.6173971172444768,0.0004182725101912422,18,1148,3.2467013220825436,2.618426109459216,10.257828082041911,3.1140445510282597,3.1139532400655914,,11.408099392478704,7.399972718747301,10.964475268294873
robust,E_corr,corrupt_sub,124,6,8,2.618426109459216,358,blur,2.3950804631122855,2.423621935537371,0.08529767005457257,16,1161,3.2467013220825436,2.618426109459216,10.257828082041911,3.1140445510282597,3.1139532400655914,,11.408099392478704,7.399972718747301,10.964475268294873
standard,C_full,pixel,125,5,8,1.7830043074714177,351,blur,1.7670352846799224,1.7677235488932523,0.008956244650996866,17,1175,2.7711355350220575,1.7830043074714177,23.089879254276944,12.244477051592169,12.244641799672134,,16.357891535954767,3.8273980434078334,9.209756226979835
standard,E_rand,random_sub,125,5,8,1.7830043074714177,351,blur,1.7827699008892055,1.7842418009154484,0.00013146719905832047,16,1175,2.7711355350220575,1.7830043074714177,23.089879254276944,12.244477051592169,12.244641799672134,,16.357891535954767,3.8273980434078334,9.209756226979835
standard,E_corr,corrupt_sub,125,5,8,1.7830043074714177,351,blur,1.709551142976075,1.7166640138025484,0.041196291106840276,12,1164,2.7711355350220575,1.7830043074714177,23.089879254276944,12.244477051592169,12.244641799672134,,16.357891535954767,3.8273980434078334,9.209756226979835
robust,C_full,pixel,125,5,5,6.406038069595723,247,blur,6.406038069595723,6.431141520491442,0.0,3,1279,,6.406038069595723,16.95196086759669,8.87223767241748,,,,7.127999470640616,12.812448492998556
robust,E_rand,random_sub,125,5,5,6.406038069595723,247,blur,6.401163116717764,6.401163116717764,0.0007609934291674381,27,1258,,6.406038069595723,16.95196086759669,8.87223767241748,,,,7.127999470640616,12.812448492998556
robust,E_corr,corrupt_sub,125,5,5,6.406038069595723,247,blur,6.238268987219144,6.282185980361349,0.02618921095284187,16,1262,,6.406038069595723,16.95196086759669,8.87223767241748,,,,7.127999470640616,12.812448492998556
standard,C_full,pixel,126,6,7,2.535329487924036,312,blur,2.4676062236553493,2.4676062236553493,0.026711819742269178,14,1214,2.5654563641785484,2.535329487924036,15.868867552675988,15.7477915880411,,,12.608148344612614,4.007053853313267,5.8887052821821175
standard,E_rand,random_sub,126,6,7,2.535329487924036,312,blur,2.5340271874153766,2.5352217070774468,0.0005136612479214868,13,1214,2.5654563641785484,2.535329487924036,15.868867552675988,15.7477915880411,,,12.608148344612614,4.007053853313267,5.8887052821821175
standard,E_corr,corrupt_sub,126,6,7,2.535329487924036,312,blur,2.231098451054201,2.233620315948451,0.1199966467155098,19,1211,2.5654563641785484,2.535329487924036,15.868867552675988,15.7477915880411,,,12.608148344612614,4.007053853313267,5.8887052821821175
robust,C_full,pixel,126,6,6,5.080753064865219,293,blur,5.067003149285832,5.067003149285832,0.002706275113913861,18,1233,5.196954692811996,5.080753064865219,7.935006020631724,12.140736110665022,,,,7.657313298796876,6.934031683589093
robust,E_rand,random_sub,126,6,6,5.080753064865219,293,blur,5.0780292306145824,5.078533477442848,0.0005361083713105857,17,1226,5.196954692811996,5.080753064865219,7.935006020631724,12.140736110665022,,,,7.657313298796876,6.934031683589093
robust,E_corr,corrupt_sub,126,6,6,5.080753064865219,293,blur,4.801722560092983,4.9281093735323145,0.05491912344683835,17,1234,5.196954692811996,5.080753064865219,7.935006020631724,12.140736110665022,,,,7.657313298796876,6.934031683589093
standard,C_full,pixel,127,3,6,2.861184168717696,258,blur,2.861184168717696,2.8828545077805208,0.0,2,1268,,2.861184168717696,,11.178343966559892,,3.5892686298318606,3.4045132042204367,3.157913436928757,4.937697133015547
standard,E_rand,random_sub,127,3,6,2.861184168717696,258,blur,2.861184168717696,2.910906077823741,0.0,4,1268,,2.861184168717696,,11.178343966559892,,3.5892686298318606,3.4045132042204367,3.157913436928757,4.937697133015547
standard,E_corr,corrupt_sub,127,3,6,2.861184168717696,258,blur,1.953151198227755,1.9604139353071828,0.31736264320828267,19,1260,,2.861184168717696,,11.178343966559892,,3.5892686298318606,3.4045132042204367,3.157913436928757,4.937697133015547
robust,C_full,pixel,127,3,5,5.167476368031405,247,contrast,5.1608147581928225,5.1608147581928225,0.0012891418100708892,17,1272,,5.332358807221319,,5.167476368031405,5.167508413832054,,,7.208317515018281,7.525794742560442
robust,E_rand,random_sub,127,3,5,5.167476368031405,247,contrast,5.163067637677723,5.164299964685384,0.0008531689435401735,19,1257,,5.332358807221319,,5.167476368031405,5.167508413832054,,,7.208317515018281,7.525794742560442
robust,E_corr,corrupt_sub,127,3,5,5.167476368031405,247,contrast,4.181925774330346,4.189826744286877,0.19072183857446703,20,1268,,5.332358807221319,,5.167476368031405,5.167508413832054,,,7.208317515018281,7.525794742560442
standard,C_full,pixel,128,8,7,2.361520194608368,302,blur,2.361520194608368,2.379214165909341,0.0,3,1224,2.4548384831092123,2.361520194608368,27.001179679955246,15.79732047160269,,,9.034404303070104,3.1640527569202495,10.551622694452409
standard,E_rand,random_sub,128,8,7,2.361520194608368,302,blur,2.361520194608368,2.3770917570732952,0.0,2,1224,2.4548384831092123,2.361520194608368,27.001179679955246,15.79732047160269,,,9.034404303070104,3.1640527569202495,10.551622694452409
standard,E_corr,corrupt_sub,128,8,7,2.361520194608368,302,blur,1.9165631557299705,1.9407083216553935,0.18841974753986335,17,1213,2.4548384831092123,2.361520194608368,27.001179679955246,15.79732047160269,,,9.034404303070104,3.1640527569202495,10.551622694452409
robust,C_full,pixel,128,8,4,11.641997952802326,201,low_freq_rand,10.589580877453342,10.60773666370661,0.09039832162963563,14,1316,,,22.940146233623445,,12.725791501591647,,,11.899744553859922,11.641997952802326
robust,E_rand,random_sub,128,8,4,11.641997952802326,201,low_freq_rand,11.59865605025909,11.638151054799195,0.0037228921289067644,16,1314,,,22.940146233623445,,12.725791501591647,,,11.899744553859922,11.641997952802326
robust,E_corr,corrupt_sub,128,8,4,11.641997952802326,201,low_freq_rand,10.161941365669433,10.286206888952266,0.12713080633866894,18,1306,,,22.940146233623445,,12.725791501591647,,,11.899744553859922,11.641997952802326
standard,C_full,pixel,129,7,8,0.9614435891288163,344,fractal_random,0.8341501534321885,0.8341501534321885,0.13239823650181187,16,1168,1.6021224976602366,2.084471379962122,11.979320587863896,7.932670146318568,7.932156577010924,,3.4286147773931597,0.9614435891288163,4.43876869276823
standard,E_rand,random_sub,129,7,8,0.9614435891288163,344,fractal_random,0.9609198645802507,0.969795833074726,0.0005447272772812371,13,1166,1.6021224976602366,2.084471379962122,11.979320587863896,7.932670146318568,7.932156577010924,,3.4286147773931597,0.9614435891288163,4.43876869276823
standard,E_corr,corrupt_sub,129,7,8,0.9614435891288163,344,fractal_random,0.7835720460276782,0.8185763701064505,0.1850046587364644,19,1183,1.6021224976602366,2.084471379962122,11.979320587863896,7.932670146318568,7.932156577010924,,3.4286147773931597,0.9614435891288163,4.43876869276823
robust,C_full,pixel,129,7,6,2.7606313411511763,288,blur,2.7270265864211467,2.7270265864211467,0.01217285127104891,14,1238,,2.7606313411511763,10.080154966466829,6.855571660978429,6.855979544771182,,,5.21220539232116,9.011074381140796
robust,E_rand,random_sub,129,7,6,2.7606313411511763,288,blur,2.758907573738495,2.758997667177258,0.0006244105784737965,16,1218,,2.7606313411511763,10.080154966466829,6.855571660978429,6.855979544771182,,,5.21220539232116,9.011074381140796
robust,E_corr,corrupt_sub,129,7,6,2.7606313411511763,288,blur,2.727541127652447,2.802334071526054,0.011986465923744418,15,1239,,2.7606313411511763,10.080154966466829,6.855571660978429,6.855979544771182,,,5.21220539232116,9.011074381140796
standard,C_full,pixel,130,5,7,1.4478528912442994,299,fractal_random,1.4474452364443122,1.4474452364443122,0.00028155816274733856,3,1227,,2.614682643450512,34.7948700630217,15.888445996368233,15.888501943784103,,4.360733282294468,1.4478528912442994,4.915661992923951
standard,E_rand,random_sub,130,5,7,1.4478528912442994,299,fractal_random,1.445665649466118,1.4456656494944993,0.001510679566555741,16,1226,,2.614682643450512,34.7948700630217,15.888445996368233,15.888501943784103,,4.360733282294468,1.4478528912442994,4.915661992923951
standard,E_corr,corrupt_sub,130,5,7,1.4478528912442994,299,fractal_random,1.2373162991040938,1.24910542722497,0.14541297214198903,15,1216,,2.614682643450512,34.7948700630217,15.888445996368233,15.888501943784103,,4.360733282294468,1.4478528912442994,4.915661992923951
robust,C_full,pixel,130,5,6,10.25722245309092,293,blur,8.451469391161153,8.451469391161153,0.17604698252260484,11,1233,,10.25722245309092,26.795061244857454,12.900986099873755,12.901023333651523,,,11.84760656866463,14.016973400592496
robust,E_rand,random_sub,130,5,6,10.25722245309092,293,blur,10.25722245309092,10.346816384529015,0.0,13,1222,,10.25722245309092,26.795061244857454,12.900986099873755,12.901023333651523,,,11.84760656866463,14.016973400592496
robust,E_corr,corrupt_sub,130,5,6,10.25722245309092,293,blur,6.719486062205296,6.75031653860551,0.34490198560718155,17,1212,,10.25722245309092,26.795061244857454,12.900986099873755,12.901023333651523,,,11.84760656866463,14.016973400592496
standard,C_full,pixel,131,2,7,2.772966159828862,305,blur,2.315842649834838,2.315842649834838,0.16485001390072362,14,1207,2.980328227133906,2.772966159828862,29.468741839214218,13.25439590495895,,,14.479508641737812,3.71686872635204,15.033320800349507
standard,E_rand,random_sub,131,2,7,2.772966159828862,305,blur,2.772966159828862,2.780375213428765,0.0,13,1221,2.980328227133906,2.772966159828862,29.468741839214218,13.25439590495895,,,14.479508641737812,3.71686872635204,15.033320800349507
standard,E_corr,corrupt_sub,131,2,7,2.772966159828862,305,blur,2.312758181745209,2.361722420080709,0.16596234918065328,18,1220,2.980328227133906,2.772966159828862,29.468741839214218,13.25439590495895,,,14.479508641737812,3.71686872635204,15.033320800349507
robust,C_full,pixel,131,2,4,4.965387662201215,200,blur,4.954237996204441,4.955844432558648,0.0022454774441180115,12,1311,,4.965387662201215,15.658679322649501,12.952300787301606,,,,8.235323710554024,
robust,E_rand,random_sub,131,2,4,4.965387662201215,200,blur,4.965248506007223,4.965424687400194,2.8025242631518992e-05,19,1319,,4.965387662201215,15.658679322649501,12.952300787301606,,,,8.235323710554024,
robust,E_corr,corrupt_sub,131,2,4,4.965387662201215,200,blur,4.853575370046943,4.8626778294519895,0.02251834091534055,16,1316,,4.965387662201215,15.658679322649501,12.952300787301606,,,,8.235323710554024,
standard,C_full,pixel,132,8,7,2.160988890902208,305,jpeg,2.145682096910754,2.1564653753935197,0.007083235853685314,19,1222,2.160988890902208,4.0389397458782765,27.658224096272026,15.118804501749064,,,3.0878284628185266,4.475501239982424,6.318057746073168
standard,E_rand,random_sub,132,8,7,2.160988890902208,305,jpeg,2.1590650626607264,2.1590650626607264,0.0008902536471062309,20,1221,2.160988890902208,4.0389397458782765,27.658224096272026,15.118804501749064,,,3.0878284628185266,4.475501239982424,6.318057746073168
standard,E_corr,corrupt_sub,132,8,7,2.160988890902208,305,jpeg,2.133088000422184,2.134741104648173,0.012911167936812316,14,1220,2.160988890902208,4.0389397458782765,27.658224096272026,15.118804501749064,,,3.0878284628185266,4.475501239982424,6.318057746073168
robust,C_full,pixel,132,8,3,9.055712562561512,154,fractal_random,8.088215349570174,8.088215349570174,0.10683833064569692,14,1372,,,20.66654343930291,,,,,9.055712562561512,11.857192421832455
robust,E_rand,random_sub,132,8,3,9.055712562561512,154,fractal_random,9.052297497002792,9.052297497004378,0.00037711726549696735,18,1366,,,20.66654343930291,,,,,9.055712562561512,11.857192421832455
robust,E_corr,corrupt_sub,132,8,3,9.055712562561512,154,fractal_random,8.97800952862375,8.986884257944938,0.008580554362889722,16,1350,,,20.66654343930291,,,,,9.055712562561512,11.857192421832455
standard,C_full,pixel,133,9,8,0.8179589778865705,344,fractal_random,0.6251302093072361,0.6251302093072361,0.23574381331147234,12,1182,1.4291817477439817,2.0253886159473113,12.801987610966261,10.425229675515645,10.425216481224007,,10.464131527322488,0.8179589778865705,1.2327256035276428
standard,E_rand,random_sub,133,9,8,0.8179589778865705,344,fractal_random,0.816377711894527,0.8163777118968872,0.0019331849576724445,15,1168,1.4291817477439817,2.0253886159473113,12.801987610966261,10.425229675515645,10.425216481224007,,10.464131527322488,0.8179589778865705,1.2327256035276428
standard,E_corr,corrupt_sub,133,9,8,0.8179589778865705,344,fractal_random,0.6674079604728069,0.6736690276470063,0.18405692887283281,17,1175,1.4291817477439817,2.0253886159473113,12.801987610966261,10.425229675515645,10.425216481224007,,10.464131527322488,0.8179589778865705,1.2327256035276428
robust,C_full,pixel,133,9,7,4.419915259649409,312,blur,4.392747663252875,4.392747663252875,0.006146632865239429,18,1201,,4.419915259649409,16.850671765070636,9.582776117711358,9.582749386397253,,9.268737096279644,7.021161136351869,6.805642513989185
robust,E_rand,random_sub,133,9,7,4.419915259649409,312,blur,4.417338260506522,4.417453720192329,0.0005830426583996124,16,1211,,4.419915259649409,16.850671765070636,9.582776117711358,9.582749386397253,,9.268737096279644,7.021161136351869,6.805642513989185
robust,E_corr,corrupt_sub,133,9,7,4.419915259649409,312,blur,4.334984384427702,4.339411423283184,0.019215498540676612,13,1196,,4.419915259649409,16.850671765070636,9.582776117711358,9.582749386397253,,9.268737096279644,7.021161136351869,6.805642513989185
standard,C_full,pixel,134,0,2,2.480586834113872,96,fractal_random,2.480586834113872,2.4973572456847766,0.0,2,1430,,,20.365866597473733,,,,,2.480586834113872,
standard,E_rand,random_sub,134,0,2,2.480586834113872,96,fractal_random,2.480389384268925,2.4803893842915223,7.959803794476198e-05,21,1429,,,20.365866597473733,,,,,2.480586834113872,
standard,E_corr,corrupt_sub,134,0,2,2.480586834113872,96,fractal_random,2.4800386979268696,2.483999107817407,0.00022097036856931596,16,1412,,,20.365866597473733,,,,,2.480586834113872,
robust,C_full,pixel,134,0,5,7.237225465278349,248,blur,7.207256379629252,7.207256379656082,0.00414096338339577,19,1262,,7.237225465278349,18.104003059322135,10.588843453525891,,,,10.866286808102844,9.825922556630232
robust,E_rand,random_sub,134,0,5,7.237225465278349,248,blur,7.234674171273223,7.235037219852155,0.00035252376996761477,20,1255,,7.237225465278349,18.104003059322135,10.588843453525891,,,,10.866286808102844,9.825922556630232
robust,E_corr,corrupt_sub,134,0,5,7.237225465278349,248,blur,6.491639978085602,6.491639978085602,0.10302090086453745,15,1255,,7.237225465278349,18.104003059322135,10.588843453525891,,,,10.866286808102844,9.825922556630232
standard,C_full,pixel,135,0,4,0.7101029244626194,184,fractal_random,0.5803534576808987,0.5804668504835709,0.182719240143829,5,1342,1.8479054930342873,,32.03878173267398,,,,,0.7101029244626194,2.211175303697303
standard,E_rand,random_sub,135,0,4,0.7101029244626194,184,fractal_random,0.7096859014691366,0.7096859014700433,0.0005872711956486777,18,1338,1.8479054930342873,,32.03878173267398,,,,,0.7101029244626194,2.211175303697303
standard,E_corr,corrupt_sub,135,0,4,0.7101029244626194,184,fractal_random,0.6764799749652097,0.677660138853988,0.04734940293740415,15,1331,1.8479054930342873,,32.03878173267398,,,,,0.7101029244626194,2.211175303697303
robust,C_full,pixel,135,0,7,4.435867187196415,306,fractal_random,4.245518274246648,4.2589569981685615,0.042911319234080175,12,1221,,,30.66988054978686,9.903163181123947,9.903177852870334,7.630487490782684,7.985014194903569,4.435867187196415,6.648209322515035
robust,E_rand,random_sub,135,0,7,4.435867187196415,306,fractal_random,4.429203800519828,4.4313271327936565,0.0015021609970243108,14,1206,,,30.66988054978686,9.903163181123947,9.903177852870334,7.630487490782684,7.985014194903569,4.435867187196415,6.648209322515035
