model,arm,image_idx,y_true,k_total,phase1_l2,phase1_queries,winning_corruption,best_l2,final_l2,IR_phase3,n_gens,queries_phase3,p1_jpeg,p1_blur,p1_brightness,p1_contrast,p1_inversion,p1_hue_shift,p1_posterize,p1_fractal_random,p1_sharpen,p1_saturation,p1_gamma
standard,E_full_k14,7,6,14,1.293167048731106,356,jpeg,1.036008030921958,1.0517925458705983,0.19885985964572803,15,1144,1.293167048731106,1.431652686504059,26.970131695559893,9.677959075275988,9.677822493712938,,8.237856651561058,3.565378041244727,,,15.14718976314525
standard,E_full_k14_lam28,7,6,14,1.293167048731106,356,jpeg,1.193773773273473,1.233838897391112,0.07686035269392352,13,1157,1.293167048731106,1.431652686504059,26.970131695559893,9.677959075275988,9.677822493712938,,8.237856651561058,3.565378041244727,,,15.14718976314525
robust,E_sep_k14,7,6,14,2.06732328203095,407,blur,1.4234280507346375,1.426185613671227,0.3114632514870854,16,1118,2.538765234305481,2.06732328203095,12.307331960933535,3.713666248408553,3.713653407537893,4.519926606342152,7.762260438499004,9.21574911350054,,,6.224455937141464
robust,E_full_k14,7,6,14,2.06732328203095,407,blur,1.5853634076444056,1.6155183058885654,0.2331323207046091,15,1118,2.538765234305481,2.06732328203095,12.307331960933535,3.713666248408553,3.713653407537893,4.519926606342152,7.762260438499004,9.21574911350054,,,6.224455937141464
robust,E_full_k14_lam28,7,6,14,2.06732328203095,407,blur,1.5706548474994437,1.6136746687433392,0.24024710544718314,13,1120,2.538765234305481,2.06732328203095,12.307331960933535,3.713666248408553,3.713653407537893,4.519926606342152,7.762260438499004,9.21574911350054,,,6.224455937141464
standard,E_sep_k14,8,3,14,2.5186118065896705,119,fractal_random,1.8263668868665928,1.909866338508875,0.27485177267568395,22,1408,,,,10.165520846005908,,,12.378347037914386,2.5186118065896705,,,
standard,E_full_k14,8,3,14,2.5186118065896705,119,fractal_random,2.3655282082049793,2.4758560207839833,0.06078094209840708,18,1404,,,,10.165520846005908,,,12.378347037914386,2.5186118065896705,,,
standard,E_full_k14_lam28,8,3,14,2.5186118065896705,119,fractal_random,1.8072273825301823,1.8612716915669218,0.2824510002685722,18,1408,,,,10.165520846005908,,,12.378347037914386,2.5186118065896705,,,
robust,E_sep_k14,8,3,14,4.6019151563581095,202,blur,3.671814087337708,3.6869574480041463,0.20211173770454088,19,1311,,4.6019151563581095,,5.205333831624153,,,,8.754809403546783,13.231869783329367,,
robust,E_full_k14,8,3,14,4.6019151563581095,202,blur,3.891571612837953,4.003214423874996,0.1543582442059432,17,1319,,4.6019151563581095,,5.205333831624153,,,,8.754809403546783,13.231869783329367,,
robust,E_full_k14_lam28,8,3,14,4.6019151563581095,202,blur,3.9017896574929685,3.9121418928086746,0.15213785458383167,15,1319,,4.6019151563581095,,5.205333831624153,,,,8.754809403546783,13.231869783329367,,
standard,E_sep_k14,9,1,14,1.314203871312481,349,jpeg,0.9423362524285273,0.9423362524285273,0.2829603739582457,21,1176,1.314203871312481,2.550103919799988,19.66837342342632,10.674650663727443,10.674716482756581,6.002561665727471,4.666105303623772,2.2528660656916926,,,
standard,E_full_k14,9,1,14,1.314203871312481,349,jpeg,1.0442413433539441,1.0715498860673722,0.20541906309325378,17,1170,1.314203871312481,2.550103919799988,19.66837342342632,10.674650663727443,10.674716482756581,6.002561665727471,4.666105303623772,2.2528660656916926,,,
standard,E_full_k14_lam28,9,1,14,1.314203871312481,349,jpeg,1.074056781820808,1.167159804710984,0.18273199062474288,11,1151,1.314203871312481,2.550103919799988,19.66837342342632,10.674650663727443,10.674716482756581,6.002561665727471,4.666105303623772,2.2528660656916926,,,
robust,E_sep_k14,9,1,14,3.1110901567140155,336,blur,2.692040444815534,2.692040444815534,0.1346954574730449,17,1169,3.8987555267588556,3.1110901567140155,7.981476705391973,6.035995585147866,6.035818060200755,,,6.226615712747694,,,20.56487742532582
robust,E_full_k14,9,1,14,3.1110901567140155,336,blur,2.826616872415857,2.832811526617079,0.09143845725082551,16,1180,3.8987555267588556,3.1110901567140155,7.981476705391973,6.035995585147866,6.035818060200755,,,6.226615712747694,,,20.56487742532582
robust,E_full_k14_lam28,9,1,14,3.1110901567140155,336,blur,2.8804785279035774,2.8804785279035774,0.07412566566505865,12,1180,3.8987555267588556,3.1110901567140155,7.981476705391973,6.035995585147866,6.035818060200755,,,6.226615712747694,,,20.56487742532582
standard,E_sep_k14,10,0,14,1.1269887193593744,142,fractal_random,0.8720904573196746,0.8747095459623161,0.22617640945385345,19,1372,1.3269472873933148,,21.519507485399597,,,,,1.1269887193593744,,,
standard,E_full_k14,10,0,14,1.1269887193593744,142,fractal_random,0.9936544477605679,1.0029169828790787,0.11831020959517595,17,1374,1.3269472873933148,,21.519507485399597,,,,,1.1269887193593744,,,
standard,E_full_k14_lam28,10,0,14,1.1269887193593744,142,fractal_random,0.8894419174011694,0.8894419174011694,0.21078010620482174,16,1374,1.3269472873933148,,21.519507485399597,,,,,1.1269887193593744,,,
robust,E_sep_k14,10,0,14,3.3637397071568396,293,blur,2.463065094439403,2.463065094439403,0.2677599015170889,18,1221,3.946499168072668,3.3637397071568396,18.468683663341714,4.205450069150882,,,,5.6027196410304025,,,21.61029574349128
robust,E_full_k14,10,0,14,3.3637397071568396,293,blur,2.4865553802495435,2.510421856557958,0.2607765175887303,16,1226,3.946499168072668,3.3637397071568396,18.468683663341714,4.205450069150882,,,,5.6027196410304025,,,21.61029574349128
robust,E_full_k14_lam28,10,0,14,3.3637397071568396,293,blur,2.7073852678836516,2.7073852678836516,0.19512640585022067,14,1216,3.946499168072668,3.3637397071568396,18.468683663341714,4.205450069150882,,,,5.6027196410304025,,,21.61029574349128
standard,E_sep_k14,11,9,14,3.6338828554074785,243,blur,3.6338828554074785,3.7440068315102457,0.0,2,1283,4.811830075671558,3.6338828554074785,27.71790651945802,12.85238982257298,,,,4.602490204874112,,,
standard,E_full_k14,11,9,14,3.6338828554074785,243,blur,3.6338828554074785,3.7997040711141046,0.0,3,1283,4.811830075671558,3.6338828554074785,27.71790651945802,12.85238982257298,,,,4.602490204874112,,,
standard,E_full_k14_lam28,11,9,14,3.6338828554074785,243,blur,3.1049990155380085,3.162476066112057,0.14554234710193062,17,1284,4.811830075671558,3.6338828554074785,27.71790651945802,12.85238982257298,,,,4.602490204874112,,,
robust,E_sep_k14,11,9,14,6.122136235261537,296,blur,6.1026712049089955,6.1026712049089955,0.0031794507022612295,2,1230,,6.122136235261537,16.312100114109217,8.845597467822884,8.84558062903275,,,8.21314104121111,,,21.54281602404603
robust,E_full_k14,11,9,14,6.122136235261537,296,blur,6.122136235261537,6.441266749844364,0.0,12,1219,,6.122136235261537,16.312100114109217,8.845597467822884,8.84558062903275,,,8.21314104121111,,,21.54281602404603
robust,E_full_k14_lam28,11,9,14,6.122136235261537,296,blur,6.122136235261537,6.296689654793437,0.0,4,1230,,6.122136235261537,16.312100114109217,8.845597467822884,8.84558062903275,,,8.21314104121111,,,21.54281602404603
standard,E_sep_k14,12,5,14,1.4643711393246313,393,fractal_random,1.1062698434073848,1.1128449982912383,0.2445427161876483,17,1107,2.285600156916722,2.2705144685238277,34.00518520025907,12.922480423315642,12.922509150751079,,9.767370294251924,1.4643711393246313,7.831761733563237,,16.17026728076932
standard,E_full_k14,12,5,14,1.4643711393246313,393,fractal_random,1.1225781310496432,1.1225781310496432,0.23340599872285325,17,1134,2.285600156916722,2.2705144685238277,34.00518520025907,12.922480423315642,12.922509150751079,,9.767370294251924,1.4643711393246313,7.831761733563237,,16.17026728076932
standard,E_full_k14_lam28,12,5,14,1.4643711393246313,393,fractal_random,1.1203637939969946,1.1680023302515739,0.23491814068822267,14,1134,2.285600156916722,2.2705144685238277,34.00518520025907,12.922480423315642,12.922509150751079,,9.767370294251924,1.4643711393246313,7.831761733563237,,16.17026728076932
robust,E_sep_k14,12,5,14,2.738258810114587,379,blur,1.9905231679079924,1.9905231679079924,0.27306974762378444,18,1141,4.728491458804937,2.738258810114587,22.55831708004884,4.276929779770956,4.276892643942958,,,4.087459934897452,,8.551565887525713,9.66673956098572
robust,E_full_k14,12,5,14,2.738258810114587,379,blur,2.051694078141714,2.051694078141714,0.25073040190242013,19,1138,4.728491458804937,2.738258810114587,22.55831708004884,4.276929779770956,4.276892643942958,,,4.087459934897452,,8.551565887525713,9.66673956098572
robust,E_full_k14_lam28,12,5,14,2.738258810114587,379,blur,2.738258810114587,2.743914889162685,0.0,2,1147,4.728491458804937,2.738258810114587,22.55831708004884,4.276929779770956,4.276892643942958,,,4.087459934897452,,8.551565887525713,9.66673956098572
standard,E_sep_k14,13,7,14,3.362439550458608,260,blur,3.33648337461962,3.3698208783841697,0.007719447576521613,16,1250,,3.362439550458608,39.68617796775514,18.39042593250458,18.390450776253477,,10.713849191272221,3.944495035568258,,,
standard,E_full_k14,13,7,14,3.362439550458608,260,blur,3.362439550458608,3.4407427765608993,0.0,2,1266,,3.362439550458608,39.68617796775514,18.39042593250458,18.390450776253477,,10.713849191272221,3.944495035568258,,,
standard,E_full_k14_lam28,13,7,14,3.362439550458608,260,blur,3.362439550458608,3.4958450996499786,0.0,2,1266,,3.362439550458608,39.68617796775514,18.39042593250458,18.390450776253477,,10.713849191272221,3.944495035568258,,,
robust,E_sep_k14,13,7,14,8.412716292020654,202,fractal_random,7.716863772239971,7.726615198957589,0.08271436901309631,17,1312,,8.629401509499484,31.600563724220653,15.374673077258691,,,,8.412716292020654,,,
robust,E_full_k14,13,7,14,8.412716292020654,202,fractal_random,7.940725276785864,7.964077093064219,0.05610447313936729,18,1304,,8.629401509499484,31.600563724220653,15.374673077258691,,,,8.412716292020654,,,
robust,E_full_k14_lam28,13,7,14,8.412716292020654,202,fractal_random,8.412716292020654,8.420754677142481,0.0,2,1324,,8.629401509499484,31.600563724220653,15.374673077258691,,,,8.412716292020654,,,
standard,E_sep_k14,14,9,14,3.789012615480116,307,blur,2.583964333120489,2.583964333120489,0.3180375482088312,20,1219,,3.789012615480116,28.143064448937288,10.629506310479854,,,11.860896798657219,4.849257182586785,16.035557001290357,,20.992570145933296
standard,E_full_k14,14,9,14,3.789012615480116,307,blur,2.5267799480947137,2.5267799480947137,0.33312970831200606,21,1198,,3.789012615480116,28.143064448937288,10.629506310479854,,,11.860896798657219,4.849257182586785,16.035557001290357,,20.992570145933296
standard,E_full_k14_lam28,14,9,14,3.789012615480116,307,blur,3.6193509533323285,3.6620549480783766,0.04477727560331415,5,1219,,3.789012615480116,28.143064448937288,10.629506310479854,,,11.860896798657219,4.849257182586785,16.035557001290357,,20.992570145933296
robust,E_sep_k14,14,9,14,7.480732042188097,249,blur,6.648574527644758,6.648574527644758,0.1112401179256696,15,1259,,7.480732042188097,18.43670815837901,7.765283400457678,,,,8.375409382139285,,,19.856063778664662
robust,E_full_k14,14,9,14,7.480732042188097,249,blur,7.07256629988822,7.10403240629843,0.05456227278266332,15,1277,,7.480732042188097,18.43670815837901,7.765283400457678,,,,8.375409382139285,,,19.856063778664662
robust,E_full_k14_lam28,14,9,14,7.480732042188097,249,blur,7.480732042188097,7.699267440393238,0.0,2,1277,,7.480732042188097,18.43670815837901,7.765283400457678,,,,8.375409382139285,,,19.856063778664662
standard,E_sep_k14,15,5,14,1.1595185657630382,347,fractal_random,1.1595185657630382,1.1799621067609942,0.0,2,1179,2.757150448591857,2.343137604937045,28.579461652778566,14.63405941119661,14.63407723861604,,12.483457369941954,1.1595185657630382,9.599858366242643,,
standard,E_full_k14,15,5,14,1.1595185657630382,347,fractal_random,1.1595185657630382,1.2612174793895783,0.0,12,1180,2.757150448591857,2.343137604937045,28.579461652778566,14.63405941119661,14.63407723861604,,12.483457369941954,1.1595185657630382,9.599858366242643,,
standard,E_full_k14_lam28,15,5,14,1.1595185657630382,347,fractal_random,1.1415357597645708,1.1743899065191505,0.015508855597006863,11,1164,2.757150448591857,2.343137604937045,28.579461652778566,14.63405941119661,14.63407723861604,,12.483457369941954,1.1595185657630382,9.599858366242643,,
robust,E_sep_k14,15,5,14,2.932463451186814,340,blur,2.6900449646895117,2.692816756194019,0.08266718086433154,16,1180,4.255218720819197,2.932463451186814,14.216861303133077,8.480774183653445,8.480773750532286,,,5.415418387993178,,,18.694253275825407
robust,E_full_k14,15,5,14,2.932463451186814,340,blur,2.743714491549689,2.7663653705631157,0.06436532382380934,13,1170,4.255218720819197,2.932463451186814,14.216861303133077,8.480774183653445,8.480773750532286,,,5.415418387993178,,,18.694253275825407
robust,E_full_k14_lam28,15,5,14,2.932463451186814,340,blur,2.7685190143441005,2.8783591205536325,0.05590672810478253,13,1187,4.255218720819197,2.932463451186814,14.216861303133077,8.480774183653445,8.480773750532286,,,5.415418387993178,,,18.694253275825407
standard,E_sep_k14,16,7,14,1.948032719252633,394,fractal_random,1.641225545690226,1.64693730746376,0.15749590370335986,16,1115,2.081593055663813,2.5403290065095425,18.92470268196235,8.131783901897785,8.131788837295526,2.9430213007083035,4.168553658528842,1.948032719252633,10.089728634744485,,
standard,E_full_k14,16,7,14,1.948032719252633,394,fractal_random,1.4854916019794848,1.4854916019794848,0.23744011725357625,17,1117,2.081593055663813,2.5403290065095425,18.92470268196235,8.131783901897785,8.131788837295526,2.9430213007083035,4.168553658528842,1.948032719252633,10.089728634744485,,
standard,E_full_k14_lam28,16,7,14,1.948032719252633,394,fractal_random,1.4183345854502185,1.4644735337680193,0.2719143926933806,14,1124,2.081593055663813,2.5403290065095425,18.92470268196235,8.131783901897785,8.131788837295526,2.9430213007083035,4.168553658528842,1.948032719252633,10.089728634744485,,
robust,E_sep_k14,16,7,14,6.296150002992134,294,jpeg,5.385443457183348,5.385443457183348,0.14464498866386424,14,1216,6.296150002992134,6.297228726517449,16.5477350809659,7.24872424545694,,,,9.236622206136587,,,21.250532316225872
robust,E_full_k14,16,7,14,6.296150002992134,294,jpeg,5.292041844432513,5.515613817629844,0.1594797071356998,16,1217,6.296150002992134,6.297228726517449,16.5477350809659,7.24872424545694,,,,9.236622206136587,,,21.250532316225872
robust,E_full_k14_lam28,16,7,14,6.296150002992134,294,jpeg,5.846013440066583,5.991425502486305,0.07149393878983679,13,1224,6.296150002992134,6.297228726517449,16.5477350809659,7.24872424545694,,,,9.236622206136587,,,21.250532316225872
standard,E_sep_k14,17,8,14,2.2558793179234433,262,jpeg,2.041221883979495,2.04766703788898,0.09515466197081068,16,1255,2.2558793179234433,2.4028383598319176,28.84732435285808,19.091683342141263,,,8.792871589824324,4.1275541201515,,,
standard,E_full_k14,17,8,14,2.2558793179234433,262,jpeg,2.0442224878587827,2.0442224878587827,0.09382453590624369,14,1243,2.2558793179234433,2.4028383598319176,28.84732435285808,19.091683342141263,,,8.792871589824324,4.1275541201515,,,
standard,E_full_k14_lam28,17,8,14,2.2558793179234433,262,jpeg,2.190542362511831,2.190542362511831,0.028962965745772062,12,1265,2.2558793179234433,2.4028383598319176,28.84732435285808,19.091683342141263,,,8.792871589824324,4.1275541201515,,,
robust,E_sep_k14,17,8,14,10.8835781436654,158,fractal_random,4.190027523461014,4.283768170035156,0.6150137879149838,26,1353,,,25.12349901751111,,,,,10.8835781436654,,,11.570523683000697
robust,E_full_k14,17,8,14,10.8835781436654,158,fractal_random,9.229549850361314,9.229549850361314,0.15197467886669094,4,1368,,,25.12349901751111,,,,,10.8835781436654,,,11.570523683000697
robust,E_full_k14_lam28,17,8,14,10.8835781436654,158,fractal_random,4.713267135041251,4.963164457973579,0.5669377227943617,17,1369,,,25.12349901751111,,,,,10.8835781436654,,,11.570523683000697
standard,E_sep_k14,18,6,14,2.8361868024176253,245,blur,2.822380349810056,2.8340960520333423,0.00486796306780657,12,1257,2.8622537519189684,2.8361868024176253,27.815687077898698,10.868738945060214,,,,6.083095209185006,,,
standard,E_full_k14,18,6,14,2.8361868024176253,245,blur,2.7872981533044427,2.847591650696075,0.017237457374637267,14,1270,2.8622537519189684,2.8361868024176253,27.815687077898698,10.868738945060214,,,,6.083095209185006,,,
standard,E_full_k14_lam28,18,6,14,2.8361868024176253,245,blur,2.8297297212675856,2.9301520629758335,0.0022766769609588416,10,1269,2.8622537519189684,2.8361868024176253,27.815687077898698,10.868738945060214,,,,6.083095209185006,,,
robust,E_sep_k14,18,6,14,6.567237388532905,224,blur,6.387106191345781,6.525206831306255,0.0274287628922402,14,1296,,6.567237388532905,15.384602769553732,8.001189830495509,8.001176263654596,,,,,,
robust,E_full_k14,18,6,14,6.567237388532905,224,blur,6.334010485910722,6.456142454308292,0.03551370063604254,12,1293,,6.567237388532905,15.384602769553732,8.001189830495509,8.001176263654596,,,,,,
robust,E_full_k14_lam28,18,6,14,6.567237388532905,224,blur,6.443856929969462,6.8454821521831235,0.018787269480905117,11,1299,,6.567237388532905,15.384602769553732,8.001189830495509,8.001176263654596,,,,,,
standard,E_sep_k14,19,7,14,1.209834778475553,392,fractal_random,1.0006816782637402,1.0165739573006423,0.17287740766995904,16,1128,1.3385719266269402,2.1620086164271233,19.938350971777925,8.442173010941266,8.442445808275053,3.8331754695508597,5.958548001444622,1.209834778475553,,,14.981420974951881
standard,E_full_k14,19,7,14,1.209834778475553,392,fractal_random,0.9602310392533667,0.9829903272475095,0.20631225326213415,16,1135,1.3385719266269402,2.1620086164271233,19.938350971777925,8.442173010941266,8.442445808275053,3.8331754695508597,5.958548001444622,1.209834778475553,,,14.981420974951881
standard,E_full_k14_lam28,19,7,14,1.209834778475553,392,fractal_random,1.0488338294274788,1.0656939240979606,0.13307680677765166,14,1135,1.3385719266269402,2.1620086164271233,19.938350971777925,8.442173010941266,8.442445808275053,3.8331754695508597,5.958548001444622,1.209834778475553,,,14.981420974951881
robust,E_sep_k14,19,7,14,5.279730155173277,293,blur,4.985556579484051,5.079976483070805,0.05571753992028998,15,1231,6.330780073261991,5.279730155173277,18.052527977923887,8.080000198391442,,,,7.129354820887551,,,17.788685460698133
robust,E_full_k14,19,7,14,5.279730155173277,293,blur,5.13500078551925,5.186407596586498,0.02741226642278586,15,1216,6.330780073261991,5.279730155173277,18.052527977923887,8.080000198391442,,,,7.129354820887551,,,17.788685460698133
robust,E_full_k14_lam28,19,7,14,5.279730155173277,293,blur,5.117617046056508,5.400051024969964,0.030704809592953193,12,1221,6.330780073261991,5.279730155173277,18.052527977923887,8.080000198391442,,,,7.129354820887551,,,17.788685460698133
standard,E_sep_k14,20,0,14,0.8442572997104631,141,fractal_random,0.6001182917723409,0.6082642634663055,0.2891760699277926,16,1362,,13.164320485236907,16.95595731275403,,,,,0.8442572997104631,,,
standard,E_full_k14,20,0,14,0.8442572997104631,141,fractal_random,0.6860841411233767,0.6941952353473229,0.18735184006265831,16,1374,,13.164320485236907,16.95595731275403,,,,,0.8442572997104631,,,
standard,E_full_k14_lam28,20,0,14,0.8442572997104631,141,fractal_random,0.589519208317478,0.5948983021055606,0.30173039839909854,16,1374,,13.164320485236907,16.95595731275403,,,,,0.8442572997104631,,,
robust,E_sep_k14,20,0,14,4.305799700331887,199,jpeg,3.49848070464,3.605343515428463,0.18749571551822528,19,1308,4.305799700331887,,15.50349351460847,18.831260448381297,,,,5.4279508242388586,,,
robust,E_full_k14,20,0,14,4.305799700331887,199,jpeg,4.068568962641449,4.108282652251594,0.05509562780455216,14,1316,4.305799700331887,,15.50349351460847,18.831260448381297,,,,5.4279508242388586,,,
robust,E_full_k14_lam28,20,0,14,4.305799700331887,199,jpeg,4.086347065335546,4.185475076948501,0.050966754208150014,13,1328,4.305799700331887,,15.50349351460847,18.831260448381297,,,,5.4279508242388586,,,
standard,E_sep_k14,21,9,14,4.614973876858492,265,blur,3.041618980277993,3.115981829616978,0.3409239008848981,26,1255,,4.614973876858492,30.32825959241497,12.676965525029885,12.676979389750139,,10.569660247016127,6.790412715389086,,,
standard,E_full_k14,21,9,14,4.614973876858492,265,blur,3.736157923135959,3.755829930610535,0.19042707004893397,19,1243,,4.614973876858492,30.32825959241497,12.676965525029885,12.676979389750139,,10.569660247016127,6.790412715389086,,,
standard,E_full_k14_lam28,21,9,14,4.614973876858492,265,blur,3.34735387652406,3.3833198711689514,0.2746754443596822,15,1241,,4.614973876858492,30.32825959241497,12.676965525029885,12.676979389750139,,10.569660247016127,6.790412715389086,,,
robust,E_sep_k14,21,9,14,7.650079092941366,295,blur,7.448800822495611,7.528901579311145,0.026310613001566476,14,1205,,7.650079092941366,22.36262716008706,9.887191863609456,9.887172329893911,,,9.774443845506907,,,17.50157631880413
robust,E_full_k14,21,9,14,7.650079092941366,295,blur,7.593443864231976,7.977759974992493,0.0074032213289985235,12,1221,,7.650079092941366,22.36262716008706,9.887191863609456,9.887172329893911,,,9.774443845506907,,,17.50157631880413
robust,E_full_k14_lam28,21,9,14,7.650079092941366,295,blur,7.279851198970459,7.279851198970459,0.048395302777001575,12,1209,,7.650079092941366,22.36262716008706,9.887191863609456,9.887172329893911,,,9.774443845506907,,,17.50157631880413
standard,E_sep_k14,22,2,14,1.9843329914023717,290,jpeg,1.8659709117027237,1.8659709117027237,0.059648295025321825,13,1226,1.9843329914023717,3.209936139270193,21.2730671483721,9.337383066478253,,,18.856689685783486,,,14.140911449161285,
standard,E_full_k14,22,2,14,1.9843329914023717,290,jpeg,1.9379003242667074,1.9443199819407535,0.023399634706899323,14,1219,1.9843329914023717,3.209936139270193,21.2730671483721,9.337383066478253,,,18.856689685783486,,,14.140911449161285,
standard,E_full_k14_lam28,22,2,14,1.9843329914023717,290,jpeg,1.8974319030611047,2.058633984657276,0.04379360153653051,12,1219,1.9843329914023717,3.209936139270193,21.2730671483721,9.337383066478253,,,18.856689685783486,,,14.140911449161285,
robust,E_sep_k14,22,2,14,4.695850810958755,315,blur,3.4626973795788447,3.4626973795788447,0.26260489973448214,19,1212,,4.695850810958755,12.070617512341636,5.461113083065627,5.461092583572491,,13.011002336926746,4.835155960485757,,,17.039655527902248
robust,E_full_k14,22,2,14,4.695850810958755,315,blur,4.199264080830393,4.496748831020731,0.10575010793985883,16,1211,,4.695850810958755,12.070617512341636,5.461113083065627,5.461092583572491,,13.011002336926746,4.835155960485757,,,17.039655527902248
robust,E_full_k14_lam28,22,2,14,4.695850810958755,315,blur,3.5629032149470623,3.730349237020578,0.2412656708274721,14,1212,,4.695850810958755,12.070617512341636,5.461113083065627,5.461092583572491,,13.011002336926746,4.835155960485757,,,17.039655527902248
standard,E_sep_k14,23,4,14,0.8824837898693731,391,fractal_random,0.7759141717466487,0.77810821979983,0.12076099226536399,15,1116,1.1989508168994174,1.5819565043372477,22.487504808441916,9.793887171965249,9.79392001614736,,4.337693848031241,0.8824837898693731,5.855241341448432,,13.869107463200063
standard,E_full_k14,23,4,14,0.8824837898693731,391,fractal_random,0.7824598451880292,0.8186670919904385,0.11334366231945137,13,1118,1.1989508168994174,1.5819565043372477,22.487504808441916,9.793887171965249,9.79392001614736,,4.337693848031241,0.8824837898693731,5.855241341448432,,13.869107463200063
standard,E_full_k14_lam28,23,4,14,0.8824837898693731,391,fractal_random,0.8018186145424253,0.8018186145424253,0.09140697682264287,13,1131,1.1989508168994174,1.5819565043372477,22.487504808441916,9.793887171965249,9.79392001614736,,4.337693848031241,0.8824837898693731,5.855241341448432,,13.869107463200063
robust,E_sep_k14,23,4,14,3.1264508549409933,270,posterize,2.308062614026145,2.314837548518644,0.2617627075830987,20,1255,,,15.324020795109465,10.514528879920492,10.514830388694829,,3.1264508549409933,9.962430441155451,,,4.8524520565776905
robust,E_full_k14,23,4,14,3.1264508549409933,270,posterize,2.6932255546641524,2.7104532249816065,0.13856776273715563,16,1245,,,15.324020795109465,10.514528879920492,10.514830388694829,,3.1264508549409933,9.962430441155451,,,4.8524520565776905
robust,E_full_k14_lam28,23,4,14,3.1264508549409933,270,posterize,2.376234463883832,2.376234463883832,0.23995783905303716,15,1241,,,15.324020795109465,10.514528879920492,10.514830388694829,,3.1264508549409933,9.962430441155451,,,4.8524520565776905
standard,E_sep_k14,24,0,14,1.7304430396752197,189,fractal_random,1.041072624648631,1.0419238821063443,0.39837798715176087,20,1332,2.8875568018629805,5.289597883721845,21.94769189635743,,,,,1.7304430396752197,,,
standard,E_full_k14,24,0,14,1.7304430396752197,189,fractal_random,1.0454416758105485,1.0490983553332482,0.39585317063844905,19,1323,2.8875568018629805,5.289597883721845,21.94769189635743,,,,,1.7304430396752197,,,
standard,E_full_k14_lam28,24,0,14,1.7304430396752197,189,fractal_random,1.2261944355317005,1.2647752367202059,0.2913985566598943,15,1338,2.8875568018629805,5.289597883721845,21.94769189635743,,,,,1.7304430396752197,,,
robust,E_sep_k14,24,0,14,3.831773875202865,293,blur,3.716584092474054,3.752820437421124,0.030061738108883736,16,1232,5.078975139287113,3.831773875202865,19.425676784214993,8.62291458811174,,,,7.22546577623972,,,19.669989818209356
robust,E_full_k14,24,0,14,3.831773875202865,293,blur,3.6451473100976584,3.8144586729308565,0.048705004831561476,15,1220,5.078975139287113,3.831773875202865,19.425676784214993,8.62291458811174,,,,7.22546577623972,,,19.669989818209356
robust,E_full_k14_lam28,24,0,14,3.831773875202865,293,blur,3.6736898613360784,3.8665029246023956,0.04125609156892565,11,1234,5.078975139287113,3.831773875202865,19.425676784214993,8.62291458811174,,,,7.22546577623972,,,19.669989818209356
standard,E_sep_k14,25,9,14,3.037630273373352,305,blur,2.3005332367296925,2.350237220255459,0.24265528399053576,19,1222,3.4545667306780525,3.037630273373352,24.80747281914687,11.86419340549268,,,9.454858562738346,3.47006908654563,7.356495055462706,,
standard,E_full_k14,25,9,14,3.037630273373352,305,blur,2.561972867816428,2.561972867816428,0.1565883148210452,15,1222,3.4545667306780525,3.037630273373352,24.80747281914687,11.86419340549268,,,9.454858562738346,3.47006908654563,7.356495055462706,,
standard,E_full_k14_lam28,25,9,14,3.037630273373352,305,blur,3.023075652685847,3.023075652685847,0.004791439173847083,5,1221,3.4545667306780525,3.037630273373352,24.80747281914687,11.86419340549268,,,9.454858562738346,3.47006908654563,7.356495055462706,,
robust,E_sep_k14,25,9,14,5.591684334526173,341,blur,4.7905896038185585,4.7905896038185585,0.1432653710012222,15,1167,6.923459206214331,5.591684334526173,15.12683634896882,7.556696519702518,7.55669578128677,,,8.126148404624743,,,21.2345164664293
robust,E_full_k14,25,9,14,5.591684334526173,341,blur,4.585676462549936,4.637333871223507,0.179911420565103,14,1182,6.923459206214331,5.591684334526173,15.12683634896882,7.556696519702518,7.55669578128677,,,8.126148404624743,,,21.2345164664293
robust,E_full_k14_lam28,25,9,14,5.591684334526173,341,blur,5.202527258241694,6.192426655309893,0.06959568047888659,11,1164,6.923459206214331,5.591684334526173,15.12683634896882,7.556696519702518,7.55669578128677,,,8.126148404624743,,,21.2345164664293
standard,E_sep_k14,26,6,14,2.935678153083933,295,blur,2.8387860941691474,2.8525146604142795,0.03300500050150262,14,1223,3.8979909169731304,2.935678153083933,31.16124311327333,12.412011320619339,12.41205503208803,,,7.908742132827191,,,
standard,E_full_k14,26,6,14,2.935678153083933,295,blur,2.92010727682357,3.031662552867463,0.005304013399427174,11,1210,3.8979909169731304,2.935678153083933,31.16124311327333,12.412011320619339,12.41205503208803,,,7.908742132827191,,,
standard,E_full_k14_lam28,26,6,14,2.935678153083933,295,blur,2.935678153083933,3.153634161522619,0.0,10,1216,3.8979909169731304,2.935678153083933,31.16124311327333,12.412011320619339,12.41205503208803,,,7.908742132827191,,,
robust,E_sep_k14,26,6,14,4.258528666031641,316,blur,3.9918603926411413,3.9918603926411413,0.0626198140962609,13,1186,5.6212954215933895,4.258528666031641,20.479090586981673,8.545209808060287,8.545218350995263,,,,,,14.544540770250817
robust,E_full_k14,26,6,14,4.258528666031641,316,blur,4.180129031168116,4.4901408482721115,0.018410028677013024,12,1197,5.6212954215933895,4.258528666031641,20.479090586981673,8.545209808060287,8.545218350995263,,,,,,14.544540770250817
