model,arm,phase1_type,phase3_cfg,image_idx,y_true,phase1_l2_uniform,phase1_l2,phase1_queries,winning_corruption,jpeg_l2,blur_l2,fractal_l2,best_l2,final_l2,IR_phase3,IR_total,n_gens,queries_phase3
standard,D,corruption,lam14_xi0.75_tau3,184,1,10.07156809300553,5.9830689695888255,142,jpeg,5.9830689695888255,7.173478052341312,9.296957154307687,3.298248647136458,3.298248647136458,0.4487363151083442,0.67251885538787,24,1362
robust,A,uniform,lam28_xi1.0_tau3,184,1,12.641923384672955,12.641923384672955,27,,,,,11.81922609793238,11.82648710958404,0.06507690813393244,0.06507690813393244,8,1499
robust,B,uniform,lam14_xi0.75_tau3,184,1,12.641923384672955,12.641923384672955,27,,,,,11.640676581207945,11.64383991881891,0.07920051189986801,0.07920051189986801,11,1499
robust,C,corruption,lam28_xi1.0_tau3,184,1,12.641923384672955,9.70316193080204,96,blur,,9.70316193080204,11.47277708285753,9.70316193080204,9.75465863562137,0.0,0.23246157759774627,3,1430
robust,D,corruption,lam14_xi0.75_tau3,184,1,12.641923384672955,9.70316193080204,96,blur,,9.70316193080204,11.47277708285753,9.703109418397485,9.716769028285535,5.411885829484969e-06,0.23246573142805807,3,1430
standard,A,uniform,lam28_xi1.0_tau3,185,4,5.539884133783707,5.539884133783707,27,,,,,4.466264910560436,4.472103122223426,0.19379813680146332,0.19379813680146332,4,1499
standard,B,uniform,lam14_xi0.75_tau3,185,4,5.539884133783707,5.539884133783707,27,,,,,4.305619984208364,4.305619984208364,0.22279602240206928,0.22279602240206928,9,1499
standard,C,corruption,lam28_xi1.0_tau3,185,4,5.539884133783707,1.0791216667766321,137,blur,1.6493673562057316,1.0791216667766321,4.04295783936647,1.077635127056296,1.077635526001652,0.0013775459858723948,0.8054769556488399,12,1389
standard,D,corruption,lam14_xi0.75_tau3,185,4,5.539884133783707,1.0791216667766321,137,blur,1.6493673562057316,1.0791216667766321,4.04295783936647,1.0717932085963693,1.0717932085963693,0.0067911324606734665,0.8065314756205305,26,1385
robust,A,uniform,lam28_xi1.0_tau3,185,4,6.629861384233236,6.629861384233236,27,,,,,5.458288391935916,5.464274020979169,0.17671153654637323,0.17671153654637323,13,1499
robust,B,uniform,lam14_xi0.75_tau3,185,4,6.629861384233236,6.629861384233236,27,,,,,5.8427890686112445,5.845948214001325,0.11871625513826925,0.11871625513826925,10,1499
robust,C,corruption,lam28_xi1.0_tau3,185,4,6.629861384233236,5.419635005195251,49,fractal,,,5.419635005195251,5.339126362357501,5.459714221586175,0.014854993511661717,0.19468506912456557,12,1466
robust,D,corruption,lam14_xi0.75_tau3,185,4,6.629861384233236,5.419635005195251,49,fractal,,,5.419635005195251,5.065788678461034,5.07365313028912,0.06528969688826279,0.23591333440119755,13,1477
standard,A,uniform,lam28_xi1.0_tau3,186,5,4.886595503851606,4.886595503851606,27,,,,,1.4118586260927064,1.4118586260927064,0.711075200519486,0.711075200519486,22,1500
standard,B,uniform,lam14_xi0.75_tau3,186,5,4.886595503851606,4.886595503851606,27,,,,,2.828861048617552,2.83038936334171,0.42109776706751173,0.42109776706751173,14,1499
standard,C,corruption,lam28_xi1.0_tau3,186,5,4.886595503851606,1.0962111664738843,128,fractal,3.136558949579815,2.996503850539371,1.0962111664738843,1.0962111664738843,1.1011997676322371,0.0,0.7756697550247708,2,1398
standard,D,corruption,lam14_xi0.75_tau3,186,5,4.886595503851606,1.0962111664738843,128,fractal,3.136558949579815,2.996503850539371,1.0962111664738843,0.8722205979981026,0.8722205979981026,0.2043315880427295,0.8215075102265739,24,1398
robust,A,uniform,lam28_xi1.0_tau3,186,5,5.459854052054623,5.459854052054623,27,,,,,4.694372114831068,4.694372114831068,0.14020190465265148,0.14020190465265148,5,1499
robust,B,uniform,lam14_xi0.75_tau3,186,5,5.459854052054623,5.459854052054623,27,,,,,1.6592483332575714,1.6592483332575714,0.6961002405122584,0.6961002405122584,27,1499
robust,C,corruption,lam28_xi1.0_tau3,186,5,5.459854052054623,3.817542846816852,137,fractal,5.557022722579203,5.183434682578914,3.817542846816852,0.9822409039210034,0.9822409039210034,0.7427033714264618,0.8200975896871506,19,1370
robust,D,corruption,lam14_xi0.75_tau3,186,5,5.459854052054623,3.817542846816852,137,fractal,5.557022722579203,5.183434682578914,3.817542846816852,1.2131165786349107,1.2131165786349107,0.6822258119129081,0.7778115372555797,30,1387
standard,A,uniform,lam28_xi1.0_tau3,187,5,3.421828166585217,3.421828166585217,27,,,,,2.468311155345466,2.469507087879003,0.278657186982976,0.278657186982976,15,1499
standard,B,uniform,lam14_xi0.75_tau3,187,5,3.421828166585217,3.421828166585217,27,,,,,1.8677528734900124,1.8700692083867263,0.4541652056847963,0.4541652056847963,28,1500
standard,C,corruption,lam28_xi1.0_tau3,187,5,3.421828166585217,2.1171465917311734,135,jpeg,2.1171465917311734,4.127622207941433,3.4662490400367467,1.8190136252837097,1.8190136252837097,0.1408182917573425,0.46840883389566046,20,1378
standard,D,corruption,lam14_xi0.75_tau3,187,5,3.421828166585217,2.1171465917311734,135,jpeg,2.1171465917311734,4.127622207941433,3.4662490400367467,1.8320284445899457,1.8320284445899457,0.1346709520515955,0.46460536432540905,24,1370
robust,A,uniform,lam28_xi1.0_tau3,187,5,12.263198410764037,12.263198410764037,27,,,,,10.818643931154044,10.820526077170632,0.11779589885311105,0.11779589885311105,15,1499
robust,B,uniform,lam14_xi0.75_tau3,187,5,12.263198410764037,12.263198410764037,27,,,,,11.004702841694675,11.013753458999734,0.10262376314198066,0.10262376314198066,19,1473
robust,C,corruption,lam28_xi1.0_tau3,187,5,12.263198410764037,6.515143123760654,97,blur,,6.515143123760654,8.692054505334612,6.461546879026315,6.484192659774424,0.008226410950033363,0.47309448460405856,21,1430
robust,D,corruption,lam14_xi0.75_tau3,187,5,12.263198410764037,6.515143123760654,97,blur,,6.515143123760654,8.692054505334612,6.500708680645561,6.520237254406866,0.002215522029355167,0.4699010435206238,25,1406
standard,A,uniform,lam28_xi1.0_tau3,188,1,5.340849907936412,5.340849907936412,27,,,,,4.2680116654757425,4.272584939410855,0.20087406704061275,0.20087406704061275,8,1499
standard,B,uniform,lam14_xi0.75_tau3,188,1,5.340849907936412,5.340849907936412,27,,,,,3.3682381663422682,3.370785599779745,0.3693441634940679,0.3693441634940679,16,1499
standard,C,corruption,lam28_xi1.0_tau3,188,1,5.340849907936412,3.609580048101211,135,blur,4.624982675656511,3.609580048101211,4.19172399378155,2.9114027458777567,2.91431748945947,0.193423415721373,0.45488025388029313,9,1391
standard,D,corruption,lam14_xi0.75_tau3,188,1,5.340849907936412,3.609580048101211,135,blur,4.624982675656511,3.609580048101211,4.19172399378155,3.1645042207081353,3.1721958977164135,0.1233040468591918,0.40749051644276013,5,1391
robust,A,uniform,lam28_xi1.0_tau3,188,1,9.028907310337425,9.028907310337425,27,,,,,8.715773320925075,8.829823234922673,0.0346812719025075,0.0346812719025075,15,1500
robust,B,uniform,lam14_xi0.75_tau3,188,1,9.028907310337425,9.028907310337425,27,,,,,8.601349680183738,8.601349680183738,0.04735430495162643,0.04735430495162643,12,1499
robust,C,corruption,lam28_xi1.0_tau3,188,1,9.028907310337425,6.151262808217848,98,blur,,6.151262808217848,8.732466058918495,6.151262808217848,6.191243353345441,0.0,0.31871459116928674,2,1428
robust,D,corruption,lam14_xi0.75_tau3,188,1,9.028907310337425,6.151262808217848,98,blur,,6.151262808217848,8.732466058918495,6.1455722359625256,6.145584530251167,0.0009251063452727582,0.3193448526239378,24,1416
standard,A,uniform,lam28_xi1.0_tau3,189,1,3.68880335097682,3.68880335097682,28,,,,,3.5522331858521996,3.570598474507443,0.037022891200870274,0.037022891200870274,3,1498
standard,B,uniform,lam14_xi0.75_tau3,189,1,3.68880335097682,3.68880335097682,28,,,,,2.2339813859363993,2.2339813859363993,0.3943885934323862,0.3943885934323862,25,1499
standard,C,corruption,lam28_xi1.0_tau3,189,1,3.68880335097682,1.7028366783284676,132,jpeg,1.7028366783284676,2.822097261135997,3.0645722281259014,1.285124908462767,1.2973160805391117,0.24530348399338767,0.6516146874236446,21,1395
standard,D,corruption,lam14_xi0.75_tau3,189,1,3.68880335097682,1.7028366783284676,132,jpeg,1.7028366783284676,2.822097261135997,3.0645722281259014,1.260217341785968,1.2602581708228853,0.25993058651812817,0.6583668952013249,26,1395
robust,A,uniform,lam28_xi1.0_tau3,189,1,6.508148695461619,6.508148695461619,27,,,,,6.465959139241886,6.466478590317815,0.006482574107311556,0.006482574107311556,9,1499
robust,B,uniform,lam14_xi0.75_tau3,189,1,6.508148695461619,6.508148695461619,27,,,,,6.3272730480135975,6.329781355262403,0.02779218114271932,0.02779218114271932,12,1499
robust,C,corruption,lam28_xi1.0_tau3,189,1,6.508148695461619,4.9964002925484134,142,blur,6.2607981665863255,4.9964002925484134,6.90093945190802,4.9964002925484134,5.017858537266464,0.0,0.23228547374269518,2,1384
robust,D,corruption,lam14_xi0.75_tau3,189,1,6.508148695461619,4.9964002925484134,142,blur,6.2607981665863255,4.9964002925484134,6.90093945190802,4.954217447032403,4.954217447032403,0.008442647315292491,0.23876701672671244,23,1379
standard,A,uniform,lam28_xi1.0_tau3,190,3,6.113391553428606,6.113391553428606,27,,,,,4.902044322497721,4.920056855705383,0.19814651496541535,0.19814651496541535,3,1499
standard,B,uniform,lam14_xi0.75_tau3,190,3,6.113391553428606,6.113391553428606,27,,,,,6.113391553428606,6.144426100910555,0.0,0.0,3,1499
standard,C,corruption,lam28_xi1.0_tau3,190,3,6.113391553428606,5.894004610803346,47,fractal,,,5.894004610803346,2.6285995093620413,2.6465105321849096,0.5540214704712004,0.5700259853488642,19,1480
standard,D,corruption,lam14_xi0.75_tau3,190,3,6.113391553428606,5.894004610803346,47,fractal,,,5.894004610803346,3.322462289684994,3.322462289684994,0.43629798259826164,0.45652715671031413,28,1479
robust,A,uniform,lam28_xi1.0_tau3,190,3,8.45770473767615,8.45770473767615,27,,,,,4.0222541376542535,4.0222541376542535,0.5244272219936335,0.5244272219936335,22,1487
robust,B,uniform,lam14_xi0.75_tau3,190,3,8.45770473767615,8.45770473767615,27,,,,,5.470541098886407,5.470541098886407,0.35318845141081373,0.35318845141081373,13,1499
robust,C,corruption,lam28_xi1.0_tau3,190,3,8.45770473767615,7.454181102457251,96,fractal,,9.855542902807231,7.454181102457251,3.9802910057758414,3.9813410748214055,0.46603242514945753,0.5293887491667779,17,1414
robust,D,corruption,lam14_xi0.75_tau3,190,3,8.45770473767615,7.454181102457251,96,fractal,,9.855542902807231,7.454181102457251,4.283359302933546,4.283359302933546,0.42537493467638615,0.4935553515065782,24,1430
standard,A,uniform,lam28_xi1.0_tau3,191,1,5.053333694566143,5.053333694566143,27,,,,,3.7863461856183607,3.8010469487808662,0.250723103900733,0.250723103900733,21,1500
standard,B,uniform,lam14_xi0.75_tau3,191,1,5.053333694566143,5.053333694566143,27,,,,,5.053328836848714,5.055145288589147,9.6128965984014e-07,9.6128965984014e-07,4,1499
standard,C,corruption,lam28_xi1.0_tau3,191,1,5.053333694566143,2.465288680557579,136,jpeg,2.465288680557579,2.5235039124521643,4.133013389409585,2.2343135767890794,2.2343135767890794,0.09369089534628433,0.5578535454344445,17,1382
standard,D,corruption,lam14_xi0.75_tau3,191,1,5.053333694566143,2.465288680557579,136,jpeg,2.465288680557579,2.5235039124521643,4.133013389409585,2.4626102156274596,2.4727767782177934,0.0010864711103583445,0.5126761135375825,3,1390
robust,A,uniform,lam28_xi1.0_tau3,191,1,7.016392240666122,7.016392240666122,27,,,,,6.7457083990998,6.760036626369062,0.03857877842083473,0.03857877842083473,14,1500
robust,B,uniform,lam14_xi0.75_tau3,191,1,7.016392240666122,7.016392240666122,27,,,,,6.838065594130009,6.838065594130009,0.025415717995717946,0.025415717995717946,13,1499
robust,C,corruption,lam28_xi1.0_tau3,191,1,7.016392240666122,3.2559639382642005,141,blur,4.015602449897656,3.2559639382642005,5.830241240369593,3.2462955015539396,3.255242783172248,0.0029694544821694895,0.5373269637437283,18,1386
robust,D,corruption,lam14_xi0.75_tau3,191,1,7.016392240666122,3.2559639382642005,141,blur,4.015602449897656,3.2559639382642005,5.830241240369593,3.233343736332012,3.233343736332012,0.006947313410432842,0.5391728932154106,23,1363
standard,A,uniform,lam28_xi1.0_tau3,192,5,2.809696176634179,2.809696176634179,27,,,,,2.1907876333566945,2.1907876333566945,0.2202759673534859,0.2202759673534859,19,1483
standard,B,uniform,lam14_xi0.75_tau3,192,5,2.809696176634179,2.809696176634179,27,,,,,2.576947190493907,2.586963331631076,0.08283777729273532,0.08283777729273532,3,1499
standard,C,corruption,lam28_xi1.0_tau3,192,5,2.809696176634179,1.966913413802293,130,fractal,3.2494095546032513,2.1318687772370555,1.966913413802293,1.8479910084872881,1.8487245589164671,0.0604614338793454,0.34228084023623756,8,1396
standard,D,corruption,lam14_xi0.75_tau3,192,5,2.809696176634179,1.966913413802293,130,fractal,3.2494095546032513,2.1318687772370555,1.966913413802293,1.6328533629891617,1.6328533629891617,0.16983973390437704,0.41885055880126987,22,1386
robust,A,uniform,lam28_xi1.0_tau3,192,5,5.873411755294757,5.873411755294757,27,,,,,5.734140161516158,5.738943135338874,0.023712213544887114,0.023712213544887114,7,1499
robust,B,uniform,lam14_xi0.75_tau3,192,5,5.873411755294757,5.873411755294757,27,,,,,5.655711001758595,5.664364567832157,0.03706546767130867,0.03706546767130867,10,1499
robust,C,corruption,lam28_xi1.0_tau3,192,5,5.873411755294757,6.260719823506652,96,blur,,6.260719823506652,7.897349140116985,6.260719823506652,6.297193935083256,0.0,-0.06594260446030277,5,1430
robust,D,corruption,lam14_xi0.75_tau3,192,5,5.873411755294757,6.260719823506652,96,blur,,6.260719823506652,7.897349140116985,6.260719823506652,6.272571614512942,0.0,-0.06594260446030277,3,1430
standard,A,uniform,lam28_xi1.0_tau3,193,3,5.643363729169364,5.643363729169364,27,,,,,2.86623454834587,2.8860022871444198,0.49210529643324163,0.49210529643324163,23,1500
standard,B,uniform,lam14_xi0.75_tau3,193,3,5.643363729169364,5.643363729169364,27,,,,,4.911640195633083,4.917636063953178,0.12966088465185313,0.12966088465185313,6,1499
standard,C,corruption,lam28_xi1.0_tau3,193,3,5.643363729169364,5.183164740335411,49,fractal,,,5.183164740335411,1.9035887557753641,1.9035887557753641,0.6327362043962007,0.6626854395480283,23,1463
standard,D,corruption,lam14_xi0.75_tau3,193,3,5.643363729169364,5.183164740335411,49,fractal,,,5.183164740335411,5.183164740335411,5.206797243451309,0.0,0.08154693032725864,2,1477
robust,A,uniform,lam28_xi1.0_tau3,193,3,6.627314550960122,6.627314550960122,27,,,,,5.6955957204325305,5.697524397128149,0.14058768802404442,0.14058768802404442,16,1499
robust,B,uniform,lam14_xi0.75_tau3,193,3,6.627314550960122,6.627314550960122,27,,,,,5.336094862472749,5.337688904569258,0.1948330169872968,0.1948330169872968,19,1499
robust,C,corruption,lam28_xi1.0_tau3,193,3,6.627314550960122,5.56105654851292,94,fractal,,10.568607484036562,5.56105654851292,5.092866447449423,5.1191776079525395,0.08419085419814613,0.23153391795601405,8,1432
robust,D,corruption,lam14_xi0.75_tau3,193,3,6.627314550960122,5.56105654851292,94,fractal,,10.568607484036562,5.56105654851292,5.284792461602418,5.289038663751865,0.04967834520301324,0.20257407114669218,17,1426
standard,A,uniform,lam28_xi1.0_tau3,194,4,2.0667887587598694,2.0667887587598694,27,,,,,2.0667887587598694,2.0733780900811585,0.0,0.0,2,1499
standard,B,uniform,lam14_xi0.75_tau3,194,4,2.0667887587598694,2.0667887587598694,27,,,,,1.0847981119401728,1.0848007358981404,0.47512869549809156,0.47512869549809156,29,1478
standard,C,corruption,lam28_xi1.0_tau3,194,4,2.0667887587598694,0.9613395587725956,127,fractal,2.3489819189180636,1.4111442812552613,0.9613395587725956,0.6427180931296381,0.6427180931296381,0.3314348845165199,0.6890257456619385,19,1399
standard,D,corruption,lam14_xi0.75_tau3,194,4,2.0667887587598694,0.9613395587725956,127,fractal,2.3489819189180636,1.4111442812552613,0.9613395587725956,0.4961370869910514,0.4961370869910514,0.48391067187071574,0.7599478491025143,26,1398
robust,A,uniform,lam28_xi1.0_tau3,194,4,3.7139385924947566,3.7139385924947566,27,,,,,1.6481457397772394,1.649413681336887,0.5562269814832523,0.5562269814832523,8,1499
robust,B,uniform,lam14_xi0.75_tau3,194,4,3.7139385924947566,3.7139385924947566,27,,,,,2.1864460372667303,2.1871054499036995,0.4112864327683907,0.4112864327683907,6,1499
robust,C,corruption,lam28_xi1.0_tau3,194,4,3.7139385924947566,0.322884243302206,83,jpeg,0.322884243302206,,1.594262846798975,0.30404718670663083,0.30404718670663083,0.058339968537716703,0.9181334911349749,18,1430
robust,D,corruption,lam14_xi0.75_tau3,194,4,3.7139385924947566,0.322884243302206,83,jpeg,0.322884243302206,,1.594262846798975,0.2808569558662445,0.2808569558662445,0.1301620884504598,0.9243775983712254,23,1444
standard,A,uniform,lam28_xi1.0_tau3,195,3,4.128938483262742,4.128938483262742,27,,,,,2.8704072156464497,2.8747390770182464,0.30480746388398205,0.30480746388398205,11,1499
standard,B,uniform,lam14_xi0.75_tau3,195,3,4.128938483262742,4.128938483262742,27,,,,,2.678322020265237,2.678322020265237,0.35132915369841217,0.35132915369841217,30,1483
standard,C,corruption,lam28_xi1.0_tau3,195,3,4.128938483262742,4.6012589430716995,44,fractal,,,4.6012589430716995,3.5382274357821477,3.550351241602852,0.23103057672731092,0.14306608099760457,4,1482
standard,D,corruption,lam14_xi0.75_tau3,195,3,4.128938483262742,4.6012589430716995,44,fractal,,,4.6012589430716995,2.3575549399541615,2.3575549399541615,0.48762828410167464,0.429016695329597,25,1466
robust,A,uniform,lam28_xi1.0_tau3,195,3,5.786932173581015,5.786932173581015,27,,,,,5.3072549942848966,5.3072549942848966,0.0828897185776568,0.0828897185776568,18,1485
robust,B,uniform,lam14_xi0.75_tau3,195,3,5.786932173581015,5.786932173581015,27,,,,,5.450636203975752,5.452343747358442,0.0581129965788348,0.0581129965788348,14,1499
robust,C,corruption,lam28_xi1.0_tau3,195,3,5.786932173581015,5.007274816064057,91,fractal,,5.318805455429625,5.007274816064057,5.007274816064057,5.07515161882307,0.0,0.1347272326909782,6,1435
robust,D,corruption,lam14_xi0.75_tau3,195,3,5.786932173581015,5.007274816064057,91,fractal,,5.318805455429625,5.007274816064057,4.923068280486058,4.931327384366531,0.01681683923315976,0.14927838571164528,5,1435
standard,A,uniform,lam28_xi1.0_tau3,196,1,1.9960508739690828,1.9960508739690828,27,,,,,1.380968146839451,1.385944408950145,0.3081498248121099,0.3081498248121099,19,1500
standard,B,uniform,lam14_xi0.75_tau3,196,1,1.9960508739690828,1.9960508739690828,27,,,,,1.881923188437065,1.881923188437065,0.05717674184580199,0.05717674184580199,8,1499
standard,C,corruption,lam28_xi1.0_tau3,196,1,1.9960508739690828,2.0829721777416434,131,fractal,2.5404023423629245,2.9333712600360116,2.0829721777416434,1.9642780995179947,1.9750320393356142,0.05698303582352058,0.015917817960174996,14,1396
